[2025-07-24T03:37:20.195+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.226+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.229+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-07-24T03:37:20.261+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): load_all_to_mongo> on 2025-07-24 03:36:52.564661+00:00
[2025-07-24T03:37:20.276+0000] {standard_task_runner.py:60} INFO - Started process 2628 to run task
[2025-07-24T03:37:20.281+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'TechAndUrbanGrowth', 'load_all_to_mongo', 'manual__2025-07-24T03:36:52.564661+00:00', '--job-id', '155', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmppp381ft8']
[2025-07-24T03:37:20.285+0000] {standard_task_runner.py:88} INFO - Job 155: Subtask load_all_to_mongo
[2025-07-24T03:37:20.381+0000] {task_command.py:423} INFO - Running <TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [running]> on host 4c8899e5e1ad
[2025-07-24T03:37:20.517+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='TechAndUrbanGrowth' AIRFLOW_CTX_TASK_ID='load_all_to_mongo' AIRFLOW_CTX_EXECUTION_DATE='2025-07-24T03:36:52.564661+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-07-24T03:36:52.564661+00:00'
[2025-07-24T03:37:20.520+0000] {load_mongo.py:13} INFO - 📦 Conectando a MongoDB...
[2025-07-24T03:37:20.678+0000] {load_mongo.py:21} INFO - Datos urbanización recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.680+0000] {load_mongo.py:22} INFO - Datos calidad aire recibidos: tipo=<class 'list'>, cantidad=35
[2025-07-24T03:37:20.681+0000] {load_mongo.py:23} INFO - Datos población recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.684+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Argentina', 'country_code': 'AR', 'date': 2024, 'urban_population_percent': 92.579, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770484'}: 'year'
[2025-07-24T03:37:20.810+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 2004, 'urban_population_percent': 29.837, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770823'}: 'year'
[2025-07-24T03:37:20.811+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 2003, 'urban_population_percent': 30.464, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770826'}: 'year'
[2025-07-24T03:37:20.812+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 2002, 'urban_population_percent': 31.098, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770829'}: 'year'
[2025-07-24T03:37:20.813+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 2001, 'urban_population_percent': 31.74, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770831'}: 'year'
[2025-07-24T03:37:20.814+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 2000, 'urban_population_percent': 32.127, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770838'}: 'year'
[2025-07-24T03:37:20.815+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1999, 'urban_population_percent': 32.49, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770841'}: 'year'
[2025-07-24T03:37:20.817+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1998, 'urban_population_percent': 32.855, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770843'}: 'year'
[2025-07-24T03:37:20.818+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1997, 'urban_population_percent': 33.221, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770854'}: 'year'
[2025-07-24T03:37:20.820+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1996, 'urban_population_percent': 33.59, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770857'}: 'year'
[2025-07-24T03:37:20.821+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1995, 'urban_population_percent': 33.961, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770860'}: 'year'
[2025-07-24T03:37:20.822+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1994, 'urban_population_percent': 34.334, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770863'}: 'year'
[2025-07-24T03:37:20.823+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1993, 'urban_population_percent': 34.709, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770866'}: 'year'
[2025-07-24T03:37:20.824+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1992, 'urban_population_percent': 35.085, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770869'}: 'year'
[2025-07-24T03:37:20.826+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1991, 'urban_population_percent': 35.465, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770872'}: 'year'
[2025-07-24T03:37:20.827+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1990, 'urban_population_percent': 35.426, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770875'}: 'year'
[2025-07-24T03:37:20.828+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1989, 'urban_population_percent': 35.345, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770879'}: 'year'
[2025-07-24T03:37:20.829+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1988, 'urban_population_percent': 35.264, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770881'}: 'year'
[2025-07-24T03:37:20.830+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1987, 'urban_population_percent': 35.183, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770887'}: 'year'
[2025-07-24T03:37:20.831+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1986, 'urban_population_percent': 35.102, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770890'}: 'year'
[2025-07-24T03:37:20.832+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1985, 'urban_population_percent': 35.021, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770893'}: 'year'
[2025-07-24T03:37:20.834+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1984, 'urban_population_percent': 34.94, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770896'}: 'year'
[2025-07-24T03:37:20.835+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1983, 'urban_population_percent': 34.86, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770899'}: 'year'
[2025-07-24T03:37:20.837+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1982, 'urban_population_percent': 34.779, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770902'}: 'year'
[2025-07-24T03:37:20.838+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1981, 'urban_population_percent': 34.698, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770904'}: 'year'
[2025-07-24T03:37:20.839+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1980, 'urban_population_percent': 34.618, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770907'}: 'year'
[2025-07-24T03:37:20.840+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1979, 'urban_population_percent': 34.538, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770910'}: 'year'
[2025-07-24T03:37:20.841+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1978, 'urban_population_percent': 34.457, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770914'}: 'year'
[2025-07-24T03:37:20.842+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1977, 'urban_population_percent': 34.377, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770917'}: 'year'
[2025-07-24T03:37:20.843+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1976, 'urban_population_percent': 34.297, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770920'}: 'year'
[2025-07-24T03:37:20.844+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1975, 'urban_population_percent': 34.217, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770926'}: 'year'
[2025-07-24T03:37:20.846+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1974, 'urban_population_percent': 34.137, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770932'}: 'year'
[2025-07-24T03:37:20.847+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1973, 'urban_population_percent': 34.057, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770935'}: 'year'
[2025-07-24T03:37:20.848+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1972, 'urban_population_percent': 33.978, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770938'}: 'year'
[2025-07-24T03:37:20.850+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1971, 'urban_population_percent': 33.898, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770941'}: 'year'
[2025-07-24T03:37:20.851+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1970, 'urban_population_percent': 33.819, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770944'}: 'year'
[2025-07-24T03:37:20.852+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1969, 'urban_population_percent': 34.245, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770947'}: 'year'
[2025-07-24T03:37:20.854+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1968, 'urban_population_percent': 34.829, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770950'}: 'year'
[2025-07-24T03:37:20.855+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1967, 'urban_population_percent': 35.418, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770952'}: 'year'
[2025-07-24T03:37:20.856+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1966, 'urban_population_percent': 36.012, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770955'}: 'year'
[2025-07-24T03:37:20.857+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1965, 'urban_population_percent': 36.61, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770958'}: 'year'
[2025-07-24T03:37:20.858+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1964, 'urban_population_percent': 37.211, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770962'}: 'year'
[2025-07-24T03:37:20.860+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1963, 'urban_population_percent': 37.817, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770965'}: 'year'
[2025-07-24T03:37:20.861+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1962, 'urban_population_percent': 38.427, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770972'}: 'year'
[2025-07-24T03:37:20.862+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1961, 'urban_population_percent': 39.04, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770979'}: 'year'
[2025-07-24T03:37:20.863+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Antigua and Barbuda', 'country_code': 'AG', 'date': 1960, 'urban_population_percent': 39.656, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770982'}: 'year'
[2025-07-24T03:37:20.864+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2024, 'urban_population_percent': 83.764, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770986'}: 'year'
[2025-07-24T03:37:20.865+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2023, 'urban_population_percent': 83.625, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770988'}: 'year'
[2025-07-24T03:37:20.867+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2022, 'urban_population_percent': 83.492, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770991'}: 'year'
[2025-07-24T03:37:20.868+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2021, 'urban_population_percent': 83.365, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770994'}: 'year'
[2025-07-24T03:37:20.870+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2020, 'urban_population_percent': 83.245, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770998'}: 'year'
[2025-07-24T03:37:20.870+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2019, 'urban_population_percent': 83.132, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771001'}: 'year'
[2025-07-24T03:37:20.871+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2018, 'urban_population_percent': 83.025, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771004'}: 'year'
[2025-07-24T03:37:20.872+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2017, 'urban_population_percent': 82.925, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771006'}: 'year'
[2025-07-24T03:37:20.873+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2016, 'urban_population_percent': 82.832, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771010'}: 'year'
[2025-07-24T03:37:20.874+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2015, 'urban_population_percent': 82.746, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771013'}: 'year'
[2025-07-24T03:37:20.875+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2014, 'urban_population_percent': 82.668, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771016'}: 'year'
[2025-07-24T03:37:20.876+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2013, 'urban_population_percent': 82.596, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771022'}: 'year'
[2025-07-24T03:37:20.877+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2012, 'urban_population_percent': 82.532, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771028'}: 'year'
[2025-07-24T03:37:20.878+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2011, 'urban_population_percent': 82.476, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771031'}: 'year'
[2025-07-24T03:37:20.879+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2010, 'urban_population_percent': 82.427, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771033'}: 'year'
[2025-07-24T03:37:20.880+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2009, 'urban_population_percent': 82.385, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771036'}: 'year'
[2025-07-24T03:37:20.881+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2008, 'urban_population_percent': 82.343, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771039'}: 'year'
[2025-07-24T03:37:20.882+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2007, 'urban_population_percent': 82.302, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771042'}: 'year'
[2025-07-24T03:37:20.883+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2006, 'urban_population_percent': 82.26, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771045'}: 'year'
[2025-07-24T03:37:20.885+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2005, 'urban_population_percent': 82.218, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771049'}: 'year'
[2025-07-24T03:37:20.886+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2004, 'urban_population_percent': 82.176, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771052'}: 'year'
[2025-07-24T03:37:20.887+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2003, 'urban_population_percent': 82.134, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771055'}: 'year'
[2025-07-24T03:37:20.888+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2002, 'urban_population_percent': 82.092, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771058'}: 'year'
[2025-07-24T03:37:20.889+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2001, 'urban_population_percent': 82.049, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771061'}: 'year'
[2025-07-24T03:37:20.891+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 2000, 'urban_population_percent': 82.007, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771067'}: 'year'
[2025-07-24T03:37:20.892+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1999, 'urban_population_percent': 81.824, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771070'}: 'year'
[2025-07-24T03:37:20.893+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1998, 'urban_population_percent': 81.611, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771073'}: 'year'
[2025-07-24T03:37:20.894+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1997, 'urban_population_percent': 81.396, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771079'}: 'year'
[2025-07-24T03:37:20.895+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1996, 'urban_population_percent': 81.18, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771082'}: 'year'
[2025-07-24T03:37:20.895+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1995, 'urban_population_percent': 80.961, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771085'}: 'year'
[2025-07-24T03:37:20.896+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1994, 'urban_population_percent': 80.74, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771088'}: 'year'
[2025-07-24T03:37:20.897+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1993, 'urban_population_percent': 80.518, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771091'}: 'year'
[2025-07-24T03:37:20.898+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1992, 'urban_population_percent': 80.293, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771094'}: 'year'
[2025-07-24T03:37:20.899+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1991, 'urban_population_percent': 80.067, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771097'}: 'year'
[2025-07-24T03:37:20.900+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Bahamas, The', 'country_code': 'BS', 'date': 1990, 'urban_population_percent': 79.838, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.771100'}: 'year'
